Model,Displ,Cyl,Trans,Drive,Fuel,Cert Region,Stnd,Stnd Description,Underhood ID,Veh Class,Air Pollution Score,City MPG,Hwy MPG,Cmb MPG,Greenhouse Gas Score,SmartWay,Comb CO2
CHEVROLET Silverado,2.7,4,Auto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXT02.7100,pickup,7,19,22,20,4,No,446
CHEVROLET Silverado,2.7,4,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXT02.7100,pickup,7,18,21,19,4,No,459
CHEVROLET Silverado,2.7,4,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXT02.7100,pickup,7,18,21,19,4,No,462
CHEVROLET Silverado,2.7,4,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXT02.7100,pickup,7,18,21,19,4,No,459
CHEVROLET Silverado,2.7,4,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXT02.7100,pickup,7,18,21,19,4,No,462
CHEVROLET Silverado,3,6,Auto-10,2WD,Diesel,CA,L3ULEV70,California LEV-III ULEV70,PGMXT03.0354,pickup,5,24,29,26,5,No,396
CHEVROLET Silverado,3,6,Auto-10,2WD,Diesel,FA,T3B70,Federal Tier 3 Bin 70,PGMXT03.0354,pickup,5,24,29,26,5,No,396
CHEVROLET Silverado,3,6,Auto-10,4WD,Diesel,CA,L3ULEV70,California LEV-III ULEV70,PGMXT03.0354,pickup,5,22,27,24,4,No,423
CHEVROLET Silverado,3,6,Auto-10,4WD,Diesel,CA,L3ULEV70,California LEV-III ULEV70,PGMXT03.0354,pickup,5,22,27,24,4,No,425
CHEVROLET Silverado,3,6,Auto-10,4WD,Diesel,FA,T3B70,Federal Tier 3 Bin 70,PGMXT03.0354,pickup,5,22,27,24,4,No,423
CHEVROLET Silverado,3,6,Auto-10,4WD,Diesel,FA,T3B70,Federal Tier 3 Bin 70,PGMXT03.0354,pickup,5,22,27,24,4,No,425
CHEVROLET Silverado,5.3,8,Auto-10,2WD,Ethanol/Gas,CA,L3ULEV70,California LEV-III ULEV70,PGMXT05.3387,pickup,5,12/16,15/20,13/18,4,No,472/496
CHEVROLET Silverado,5.3,8,Auto-10,2WD,Ethanol/Gas,FA,T3B70,Federal Tier 3 Bin 70,PGMXT05.3387,pickup,5,12/16,15/20,13/18,4,No,472/496
CHEVROLET Silverado,5.3,8,Auto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT05.3386,pickup,6,16,20,18,4,No,500
CHEVROLET Silverado,5.3,8,Auto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT05.3386,pickup,6,17,21,19,4,No,478
CHEVROLET Silverado,5.3,8,Auto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT05.3386,special purpose,6,15,18,16,3,No,553
CHEVROLET Silverado,5.3,8,Auto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT05.3386,pickup,6,16,20,18,4,No,500
CHEVROLET Silverado,5.3,8,Auto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT05.3386,pickup,6,17,21,19,4,No,478
CHEVROLET Silverado,5.3,8,Auto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT05.3386,special purpose,6,15,18,16,3,No,553
CHEVROLET Silverado,5.3,8,Auto-10,4WD,Ethanol/Gas,CA,L3ULEV70,California LEV-III ULEV70,PGMXT05.3387,pickup,5,11/15,14/19,12/17,3,No,512/524
CHEVROLET Silverado,5.3,8,Auto-10,4WD,Ethanol/Gas,FA,T3B70,Federal Tier 3 Bin 70,PGMXT05.3387,pickup,5,11/15,14/19,12/17,3,No,512/524
CHEVROLET Silverado,5.3,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT05.3386,pickup,6,15,19,17,3,No,535
CHEVROLET Silverado,5.3,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT05.3386,pickup,6,16,20,17,3,No,523
CHEVROLET Silverado,5.3,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT05.3386,special purpose,6,15,17,16,3,No,564
CHEVROLET Silverado,5.3,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT05.3386,pickup,6,15,19,17,3,No,535
CHEVROLET Silverado,5.3,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT05.3386,pickup,6,16,20,17,3,No,523
CHEVROLET Silverado,5.3,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT05.3386,special purpose,6,15,17,16,3,No,564
CHEVROLET Silverado,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT06.2375,pickup,6,16,20,17,3,No,513
CHEVROLET Silverado,6.2,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT06.2375,pickup,6,16,20,17,3,No,513
CHEVROLET Silverado 4WD Mud Terrain Tire,2.7,4,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXT02.7100,pickup,7,17,18,17,3,No,512
CHEVROLET Silverado 4WD Mud Terrain Tire,2.7,4,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXT02.7100,pickup,7,17,18,17,3,No,512
CHEVROLET Silverado 4WD Mud Terrain Tire,3,6,Auto-10,4WD,Diesel,CA,L3ULEV70,California LEV-III ULEV70,PGMXT03.0354,pickup,5,21,23,22,4,No,463
CHEVROLET Silverado 4WD Mud Terrain Tire,3,6,Auto-10,4WD,Diesel,FA,T3B70,Federal Tier 3 Bin 70,PGMXT03.0354,pickup,5,21,23,22,4,No,463
CHEVROLET Silverado 4WD Mud Terrain Tire,5.3,8,Auto-10,4WD,Ethanol/Gas,CA,L3ULEV70,California LEV-III ULEV70,PGMXT05.3387,pickup,5,11/15,14/19,12/17,3,No,512/524
CHEVROLET Silverado 4WD Mud Terrain Tire,5.3,8,Auto-10,4WD,Ethanol/Gas,FA,T3B70,Federal Tier 3 Bin 70,PGMXT05.3387,pickup,5,11/15,14/19,12/17,3,No,512/524
CHEVROLET Silverado 4WD Mud Terrain Tire,5.3,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT05.3386,pickup,6,15,18,16,3,No,552
CHEVROLET Silverado 4WD Mud Terrain Tire,5.3,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT05.3386,pickup,6,15,19,16,3,No,555
CHEVROLET Silverado 4WD Mud Terrain Tire,5.3,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT05.3386,pickup,6,15,18,16,3,No,552
CHEVROLET Silverado 4WD Mud Terrain Tire,5.3,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT05.3386,pickup,6,15,19,16,3,No,555
CHEVROLET Silverado 4WD Mud Terrain Tire,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT06.2375,pickup,6,14,18,16,3,No,567
CHEVROLET Silverado 4WD Mud Terrain Tire,6.2,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT06.2375,pickup,6,14,18,16,3,No,567
CHEVROLET Silverado ZR2,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT06.2375,pickup,6,14,17,15,2,No,585
CHEVROLET Silverado ZR2,6.2,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT06.2375,pickup,6,14,17,15,2,No,585
CHEVROLET Suburban,3,6,Auto-10,2WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,PGMXT03.0353,standard SUV,3,21,27,23,4,No,442
CHEVROLET Suburban,3,6,Auto-10,2WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,PGMXT03.0353,standard SUV,3,21,27,23,4,No,442
CHEVROLET Suburban,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,PGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CHEVROLET Suburban,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,PGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CHEVROLET Suburban,5.3,8,Auto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT05.3386,standard SUV,6,15,20,17,3,No,527
CHEVROLET Suburban,5.3,8,Auto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT05.3386,standard SUV,6,15,20,17,3,No,527
CHEVROLET Suburban,5.3,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT05.3386,standard SUV,6,15,19,16,3,No,545
CHEVROLET Suburban,5.3,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT05.3386,standard SUV,6,15,19,16,3,No,545
CHEVROLET Suburban,6.2,8,Auto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT06.2375,standard SUV,6,14,20,16,3,No,555
CHEVROLET Suburban,6.2,8,Auto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT06.2375,standard SUV,6,14,20,16,3,No,555
CHEVROLET Suburban,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT06.2375,standard SUV,6,14,18,16,3,No,564
CHEVROLET Suburban,6.2,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT06.2375,standard SUV,6,14,18,16,3,No,564
CHEVROLET Tahoe,3,6,Auto-10,2WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,PGMXT03.0353,standard SUV,3,21,28,24,4,No,428
CHEVROLET Tahoe,3,6,Auto-10,2WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,PGMXT03.0353,standard SUV,3,21,28,24,4,No,428
CHEVROLET Tahoe,3,6,Auto-10,4WD,Diesel,CA,L3ULEV125,California LEV-III ULEV125,PGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CHEVROLET Tahoe,3,6,Auto-10,4WD,Diesel,FA,T3B125,Federal Tier 3 Bin 125,PGMXT03.0353,standard SUV,3,20,26,22,4,No,462
CHEVROLET Tahoe,5.3,8,Auto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT05.3386,standard SUV,6,15,20,17,3,No,527
CHEVROLET Tahoe,5.3,8,Auto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT05.3386,standard SUV,6,15,20,17,3,No,527
CHEVROLET Tahoe,5.3,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT05.3386,standard SUV,6,14,18,16,3,No,566
CHEVROLET Tahoe,5.3,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT05.3386,standard SUV,6,15,20,17,3,No,527
CHEVROLET Tahoe,5.3,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT05.3386,standard SUV,6,14,18,16,3,No,566
CHEVROLET Tahoe,5.3,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT05.3386,standard SUV,6,15,20,17,3,No,527
CHEVROLET Tahoe,6.2,8,Auto-10,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT06.2375,standard SUV,6,14,20,16,3,No,555
CHEVROLET Tahoe,6.2,8,Auto-10,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT06.2375,standard SUV,6,14,20,16,3,No,555
CHEVROLET Tahoe,6.2,8,Auto-10,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT06.2375,standard SUV,6,14,18,16,3,No,564
CHEVROLET Tahoe,6.2,8,Auto-10,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT06.2375,standard SUV,6,14,18,16,3,No,564
CHEVROLET Trailblazer,1.2,3,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXV01.3545,small SUV,7,29,31,30,6,No,296
CHEVROLET Trailblazer,1.2,3,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXV01.3545,small SUV,7,29,31,30,6,No,296
CHEVROLET Trailblazer,1.3,3,Auto-9,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXV01.3545,small SUV,7,26,30,28,6,No,320
CHEVROLET Trailblazer,1.3,3,Auto-9,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXV01.3545,small SUV,7,26,30,28,6,No,320
CHEVROLET Trailblazer,1.3,3,CVT,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PGMXV01.3545,small SUV,7,29,33,31,6,No,290
CHEVROLET Trailblazer,1.3,3,CVT,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PGMXV01.3545,small SUV,7,29,33,31,6,No,290
CHEVROLET Traverse,3.6,6,Auto-9,2WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT03.6151,standard SUV,6,18,27,21,4,No,417
CHEVROLET Traverse,3.6,6,Auto-9,2WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT03.6151,standard SUV,6,18,27,21,4,No,417
CHEVROLET Traverse,3.6,6,Auto-9,4WD,Gasoline,CA,L3ULEV50,California LEV-III ULEV50,PGMXT03.6151,standard SUV,6,17,25,20,4,No,448
CHEVROLET Traverse,3.6,6,Auto-9,4WD,Gasoline,FA,T3B50,Federal Tier 3 Bin 50,PGMXT03.6151,standard SUV,6,17,25,20,4,No,448
CHRYSLER 300,3.6,6,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PCRXV03.65P3,large car,5,19,30,23,5,No,389
CHRYSLER 300,3.6,6,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PCRXV03.65P3,large car,5,19,30,23,5,No,389
CHRYSLER 300,3.6,6,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PCRXV03.65P3,large car,5,18,27,21,4,No,415
CHRYSLER 300,3.6,6,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PCRXV03.65P3,large car,5,18,27,21,4,No,415
CHRYSLER 300,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PCRXV05.75P3,large car,3,16,25,19,4,No,466
CHRYSLER 300,5.7,8,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PCRXV05.75P3,large car,3,16,25,19,4,No,466
CHRYSLER 300,6.4,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXV06.4CP0,large car,1,15,24,18,4,No,495
CHRYSLER 300,6.4,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXV06.4FP0,large car,1,15,24,18,4,No,495
CHRYSLER Pacifica,3.6,6,Auto-9,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PCRXT03.65P5,minivan,7,19,28,22,5,No,401
CHRYSLER Pacifica,3.6,6,Auto-9,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PCRXT03.65P5,minivan,7,19,28,22,5,No,401
CHRYSLER Pacifica,3.6,6,Auto-9,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PCRXT03.65P5,minivan,7,17,25,20,4,No,450
CHRYSLER Pacifica,3.6,6,Auto-9,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PCRXT03.65P5,minivan,7,17,25,20,4,No,450
CHRYSLER Pacifica Hybrid,3.6,6,CVT,2WD,Gasoline/Electricity,CA,L3SULEV30,California LEV-III SULEV30,PCRXT03.65P6,minivan,7,29/87,30/77,30/82,10,Yes,119
CHRYSLER Pacifica Hybrid,3.6,6,CVT,2WD,Gasoline/Electricity,FA,T3B30,Federal Tier 3 Bin 30,PCRXT03.65P6,minivan,7,29/87,30/77,30/82,10,Yes,119
CHRYSLER Voyager,3.6,6,Auto-9,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PCRXT03.65P5,minivan,7,19,28,22,5,No,401
CHRYSLER Voyager,3.6,6,Auto-9,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PCRXT03.65P5,minivan,7,19,28,22,5,No,401
CRUISE AV,N/A,N/A,Auto-1,2WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PGMXV00.0001,station wagon,10,64,68,66,10,Elite,0
CRUISE AV,N/A,N/A,Auto-1,2WD,Electricity,CA,ZEV,California ZEV,PGMXV00.0001,station wagon,10,64,68,66,10,Elite,0
DODGE Challenger,3.6,6,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PCRXV03.65P3,midsize car,5,19,30,23,5,No,389
DODGE Challenger,3.6,6,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PCRXV03.65P3,midsize car,5,19,30,23,5,No,389
DODGE Challenger,3.6,6,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PCRXV03.65P3,midsize car,5,18,27,21,4,No,415
DODGE Challenger,3.6,6,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PCRXV03.65P3,midsize car,5,18,27,21,4,No,415
DODGE Challenger,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PCRXV05.75P3,midsize car,3,16,25,19,4,No,466
DODGE Challenger,5.7,8,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PCRXV05.75P3,midsize car,3,16,25,19,4,No,466
DODGE Challenger,5.7,8,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXV05.75P4,midsize car,1,15,23,18,4,No,494
DODGE Challenger,5.7,8,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXV05.75P4,midsize car,1,15,23,18,4,No,494
DODGE Challenger,6.4,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXV06.4CP0,midsize car,1,15,24,18,4,No,495
DODGE Challenger,6.4,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXV06.4FP0,midsize car,1,15,24,18,4,No,495
DODGE Challenger,6.4,8,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXV06.4CP0,midsize car,1,14,23,17,3,No,523
DODGE Challenger,6.4,8,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXV06.4FP0,midsize car,1,14,23,17,3,No,523
DODGE Challenger SRT,6.2,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXV06.2CP0,midsize car,1,13,22,16,3,No,546
DODGE Challenger SRT,6.2,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXV06.2FP0,midsize car,1,13,22,16,3,No,546
DODGE Challenger SRT,6.2,8,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXV06.2CP0,midsize car,1,13,21,16,3,No,567
DODGE Challenger SRT,6.2,8,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXV06.2FP0,midsize car,1,13,21,16,3,No,567
DODGE Challenger SRT Demon 170,6.2,8,Auto-8,2WD,Ethanol/Gas,CA,L3LEV160,California LEV-III LEV160,PCRXV06.25PA,midsize car,1,8/10,13/17,9/13,1,No,682/708
DODGE Challenger SRT Demon 170,6.2,8,Auto-8,2WD,Ethanol/Gas,FA,T3B160,Federal Tier 3 Bin 160,PCRXV06.25PA,midsize car,1,8/10,13/17,9/13,1,No,682/708
DODGE Challenger SRT Widebody,6.2,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXV06.2CP0,midsize car,1,13,21,15,2,No,572
DODGE Challenger SRT Widebody,6.2,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXV06.2FP0,midsize car,1,13,21,15,2,No,572
DODGE Challenger SRT Widebody,6.2,8,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXV06.2CP0,midsize car,1,13,21,16,3,No,567
DODGE Challenger SRT Widebody,6.2,8,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXV06.2FP0,midsize car,1,13,21,16,3,No,567
DODGE Challenger Widebody,6.4,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXV06.4CP0,midsize car,1,15,24,18,4,No,495
DODGE Challenger Widebody,6.4,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXV06.4FP0,midsize car,1,15,24,18,4,No,495
DODGE Challenger Widebody,6.4,8,Man-6,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXV06.4CP0,midsize car,1,14,23,17,3,No,523
DODGE Challenger Widebody,6.4,8,Man-6,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXV06.4FP0,midsize car,1,14,23,17,3,No,523
DODGE Charger,3.6,6,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PCRXV03.65P3,large car,5,19,30,23,5,No,389
DODGE Charger,3.6,6,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PCRXV03.65P3,large car,5,19,30,23,5,No,389
DODGE Charger,3.6,6,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PCRXV03.65P3,large car,5,18,27,21,4,No,415
DODGE Charger,3.6,6,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PCRXV03.65P3,large car,5,18,27,21,4,No,415
DODGE Charger,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PCRXV05.75P3,large car,3,16,25,19,4,No,466
DODGE Charger,5.7,8,Auto-8,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PCRXV05.75P3,large car,3,16,25,19,4,No,466
DODGE Charger,6.4,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXV06.4CP0,large car,1,15,24,18,4,No,495
DODGE Charger,6.4,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXV06.4FP0,large car,1,15,24,18,4,No,495
DODGE Charger SRT Widebody,6.2,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXV06.2CP0,large car,1,12,21,15,2,No,592
DODGE Charger SRT Widebody,6.2,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXV06.2FP0,large car,1,12,21,15,2,No,592
DODGE Charger Widebody,6.4,8,Auto-8,2WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXV06.4CP0,large car,1,15,24,18,4,No,495
DODGE Charger Widebody,6.4,8,Auto-8,2WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXV06.4FP0,large car,1,15,24,18,4,No,495
DODGE Durango,3.6,6,Auto-8,2WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PCRXT03.65P5,standard SUV,7,19,26,21,4,No,416
DODGE Durango,3.6,6,Auto-8,2WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PCRXT03.65P5,standard SUV,7,19,26,21,4,No,416
DODGE Durango,3.6,6,Auto-8,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PCRXT03.65P5,standard SUV,7,18,25,21,4,No,430
DODGE Durango,3.6,6,Auto-8,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PCRXT03.65P5,standard SUV,7,18,25,21,4,No,430
DODGE Durango,5.7,8,Auto-8,2WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PCRXT05.75P0,standard SUV,5,14,22,17,3,No,525
DODGE Durango,5.7,8,Auto-8,2WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PCRXT05.75P0,standard SUV,5,14,22,17,3,No,525
DODGE Durango,5.7,8,Auto-8,4WD,Gasoline,CA,L3ULEV70,California LEV-III ULEV70,PCRXT05.75P0,standard SUV,5,14,22,17,3,No,533
DODGE Durango,5.7,8,Auto-8,4WD,Gasoline,FA,T3B70,Federal Tier 3 Bin 70,PCRXT05.75P0,standard SUV,5,14,22,17,3,No,533
DODGE Durango  SRT,6.2,8,Auto-8,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXT06.2CP1,standard SUV,1,12,17,13,1,No,659
DODGE Durango  SRT,6.2,8,Auto-8,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXT06.2FP1,standard SUV,1,12,17,13,1,No,659
DODGE Durango  SRT,6.4,8,Auto-8,4WD,Gasoline,CA,L3LEV160,California LEV-III LEV160,PCRXT06.4CP1,standard SUV,1,13,19,15,2,No,584
DODGE Durango  SRT,6.4,8,Auto-8,4WD,Gasoline,FA,T3B160,Federal Tier 3 Bin 160,PCRXT06.4FP1,standard SUV,1,13,19,15,2,No,584
DODGE Hornet,2,4,Auto-9,4WD,Gasoline,CA,L3SULEV30,California LEV-III SULEV30,PCRXT02.05P1,small SUV,7,21,29,24,5,No,371
DODGE Hornet,2,4,Auto-9,4WD,Gasoline,FA,T3B30,Federal Tier 3 Bin 30,PCRXT02.05P1,small SUV,7,21,29,24,5,No,371
FARADAY FUTURE FF 91,N/A,N/A,Auto-1,4WD,Electricity,FA,T3B0,Federal Tier 3 Bin 0,PFART00.0L91,large car,10,73,68,71,10,Elite,0
FARADAY FUTURE FF 91,N/A,N/A,Auto-1,4WD,Electricity,CA,ZEV,California ZEV,PFART00.0L91,large car,10,73,68,71,10,Elite,0
FERRARI 296 GTB,2.9,6,AMS-8,2WD,Gasoline/Electricity,CA,L3ULEV50,California LEV-III ULEV50,PFEXV02.9HYB,small car,6,16/45,22/49,18/47,5,No,398
FERRARI 296 GTB,2.9,6,AMS-8,2WD,Gasoline/Electricity,FA,T3B50,Federal Tier 3 Bin 50,PFEXV02.9HYB,small car,6,16/45,22/49,18/47,5,No,398
FERRARI 296 GTB Spider,2.9,6,AMS-8,2WD,Gasoline/Electricity,CA,L3ULEV50,California LEV-III ULEV50,PFEXV02.9HYB,small car,6,15/48,21/48,18/48,5,No,404
FERRARI 296 GTB Spider,2.9,6,AMS-8,2WD,Gasoline/Electricity,FA,T3B50,Federal Tier 3 Bin 50,PFEXV02.9HYB,small car,6,15/48,21/48,18/48,5,No,404
FERRARI 812 Competizione,6.5,12,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PFEXV06.5GDI,small car,3,12,16,14,2,No,652
FERRARI 812 Competizione,6.5,12,AutoMan-7,2WD,Gasoline,FA,T3B125,Federal Tier 3 Bin 125,PFEXV06.5GDI,small car,3,12,16,14,2,No,652
FERRARI 812 Competizione A,6.5,12,AutoMan-7,2WD,Gasoline,CA,L3ULEV125,California LEV-III ULEV125,PFEXV06.5GDI,small car,3,12,16,14,2,No,648
